,XLE,AMLP,VDE,AMJ,EMLP,XOP,MLPI,IXC,OIH,MLPA,IYE,MLPX,FENY,AMZA,ERX,ATMP,IEO,TPYP,AMU,TAN,GUSH,GREK,XES,RYE,FXN,ICLN,IEZ,PZD,PBW,DIG,FCG,MLPC,QCLN,GEX,FAN,KOL,ENFR,PXI,ZMLP,PBD,FILL,MLPY,DRIP,PXE,YMLP,CRAK,IMLP,GASL,MLPO,FRAK,PSCE,GRID,NLR,ERY,YMLI,PXJ,YLCO,PUW,DUG,ENY,MLPG,MLPB,AMUB,GASX,CHIE,DDG
0,-0.03609221466364317,-0.15894868585732158,-0.039288158795345716,-0.1289692232535418,-0.006752954417557738,-0.0606060606060606,-0.14963707426018982,-0.02818035426731076,-0.0894344585708024,-0.1514285714285715,-0.03769179452968643,-0.08869179600886926,-0.03764420157862787,-0.22173913043478272,-0.16820987654320985,-0.0890459363957597,-0.07882502113271338,-0.010362694300518144,-0.12820512820512825,-0.21553563807084938,-0.32593383137673415,-0.12518853695324283,-0.1324414715719064,-0.046698113207547264,-0.07205764611689354,-0.13075965130759662,-0.08758888170652868,-0.09347577260587558,-0.17345319936541517,-0.09463113171108534,-0.06181455633100708,-0.15363385464581417,-0.11844938980617375,-0.11709800593975384,-0.048805815160955224,-0.05461393596986818,-0.052097428958051514,-0.09895658027600127,-0.11733333333333336,-0.1250000000000001,-0.01980874316939885,-0.131336405529954,-0.015849576688324468,-0.0892561983471075,-0.09635577516985785,-0.0521489971346705,-0.15408805031446532,-0.5703324808184143,-0.173688736027515,-0.03085443037974674,-0.12582781456953648,-0.09223465581553078,0.00818249442102649,0.012798320816693834,-0.1845238095238094,-0.1382441977800201,-0.06235565819861422,-0.0769230769230768,0.027445652173912993,-0.008237232289950547,-0.18848167539267022,-0.006825938566552958,-0.01835594573024744,-0.36482922750369845,-0.12195121951219513,0.02521273242987711
1,-0.028971417460626134,0.007453416149068384,-0.02267954640907168,-0.004416094210009807,0.029492080830147416,-0.15837860426243205,-0.002799552071668573,-0.007707910750507151,-0.007954043305346872,0.019607843137254857,-0.023208191126279854,-0.005574136008918498,-0.02298136645962717,-0.03603603603603586,-0.11276473955352047,0.0007062146892655217,-0.10046511627906977,0.044554455445544594,-0.0023364485981307915,-0.07477064220183481,-0.6554770318021201,-0.09586776859504134,-0.03174603174603168,-0.0698965430229623,-0.08892763731473405,-0.034793814432989636,-0.018768521567336195,0.036751194413818446,0.00473684210526315,-0.04987834549878347,-0.2537499999999999,0.010018214936247832,-0.007230657989877053,0.015866388308976995,-0.03771551724137947,0.08762886597938155,0.0159786950732357,-0.06525636428827537,-0.0975609756097561,-0.002087682672233776,-0.013148788927335729,-0.053398058252427126,0.2572389587598713,-0.20039682539682538,-0.1274373259052926,-0.036223277909738685,-0.004739336492891035,-1.3273809523809523,-0.062100456621004704,-0.08497854077253221,-0.13723849372384944,0.024156187954996706,0.006405518600640678,0.0268847153695156,-0.004784688995215422,0.0010080645161290108,-0.03588516746411492,-0.014450867052023121,0.01748765184888536,0.025682182985553793,-0.023442732752846595,0.016228315612758965,-0.02369281045751627,0.30822283527631933,-0.0036719706242349277,0.009984399375974938
2,0.0923049770561242,0.07364787111622541,0.09570831750854523,0.07699275362318837,0.06390593047034765,0.1918270854441067,0.07604759441282975,0.08330234287839353,0.09480000000000004,0.07989690721649487,0.08921355299968918,0.09026369168356986,0.083143507972665,0.09016393442622941,0.23377192982456146,0.07208387942332894,0.14478918058870327,0.05164319248826286,0.07225433526011561,-0.035137701804368565,0.42966545747682383,0.1430594900849858,0.13492537313432834,0.1313020604997807,0.1615497076023391,0.09976798143851502,0.09908039157520022,0.07385976855003398,0.0031479538300104265,0.16179469748470432,0.18740477399695282,0.06791171477079788,0.042243767313019355,0.06188797493145326,0.10683349374398471,0.13649851632047477,0.09134906231094987,0.11600633914421553,0.11408815903197927,0.06536585365853657,0.09119496855345918,0.09251101321585901,-1.2011910510220505,0.16602316602316602,0.11630769230769235,0.10568242166755171,0.07252747252747255,0.3568147013782542,,0.16005767844268198,0.19906166219839147,0.09844868735083544,0.06193667668130343,-0.38366672783997074,0.11534391534391533,0.10711071107110708,0.09621621621621627,0.14143920595533488,-0.22582228767795773,0.11126961483594856,0.1248534583821805,0.08640081799590991,0.0960118168389955,-1.8283413038006548,0.11771058315334772,-0.10746371803731844
3,0.08317152103559872,0.10596707818930053,0.0931113662456946,0.09840751327072275,0.045387994143484614,0.15084599942644103,0.10715935334872981,0.08381601362862012,0.11410347271438692,0.12018140589569166,0.08321459105158169,0.0987202925045704,0.0854166666666667,0.17147707979626484,0.2156862745098039,0.11995386389850059,0.10645103963035368,0.06783369803063467,0.1018818948734588,0.048780487804878134,0.3643351268255189,0.04076086956521749,0.11328745367919536,0.13121310226623503,0.10704960835509142,-0.015312131919905655,0.11359453063371024,-0.002046384720327378,0.014987080103359312,0.15386827725050334,0.15238915195867409,0.10213414634146341,0.006194081211286983,-0.018551765409934164,0.026241799437675666,0.13367609254498714,0.09175824175824165,0.14752769521750872,0.1359223300970874,0.009661835748792237,0.09142857142857141,0.18928571428571422,-0.7894585253456222,0.1090909090909092,0.10616061606160615,-0.020596205962059567,0.11764705882352942,0.3655574447413165,,0.14540973505853366,0.11401425178147268,0.04419731964642136,-0.021000471920717332,-0.33315391578792836,0.14168937329700276,0.11755361397934873,0.0354535974973931,0.09964253798033962,-0.20675355450236965,0.10700636942675158,0.11514522821576775,-0.03492063492063493,-0.022658610271903242,-0.7776286353467559,-0.008714596949891075,-0.09125188536953249
4,-0.009474028095393635,0.020161290322580575,-0.017285680915673788,0.023135221380135695,0.01867816091954026,-0.006349206349206316,0.01903035795197108,-0.028741675429372598,-0.06853464596743652,0.01999999999999997,-0.012698412698412839,0.026690391459074796,-0.010526315789473648,0.04383116883116891,-0.03821428571428572,0.02584269662921353,-0.023463077482721105,0.016146393972012767,0.024065864471184233,-0.08211143695014661,-0.041772320832777196,0.06598984771573599,-0.07574031890660603,-0.015274555297757137,-0.0500342700479781,-0.05465838509316764,-0.07642230399094263,0.022014676450967316,-0.05392156862745109,-0.026875369167158998,0.010225820195994821,0.026706231454006024,-0.012543554006968622,-0.025153374233128918,0.0211009174311927,-0.08356545961002794,0.0193965517241379,0.007774798927613919,0.025473071324599684,-0.012720156555772896,-0.027598355842630585,0.037800687285223476,-0.03364096457278938,-0.028297119757453377,0.01729729729729731,-0.049488054607508596,0.019023462270133098,0.014836085187843922,,0.0006157635467979072,-0.08226221079691512,0.005388542257515535,-0.0018912529550828702,0.013730032334346791,0.052495697074010285,-0.09383145091225023,-0.006295907660021039,-0.03659101435849926,0.015934706568208324,-0.03562005277044849,0.02626262626262624,0.0,0.020710059171597586,-0.06708044879446173,-0.01999999999999997,0.006741573033707855
5,0.026554301160756903,0.03969022265246855,0.027597955706984586,0.050378787878787815,0.05520361990950237,-0.018219218336761604,0.049116760017233974,0.046138415245737176,0.03893740902474528,0.043570669500531366,0.02941176470588247,0.06255212677231026,0.020618556701030855,0.050847457627118654,0.06134763660744212,0.06512605042016799,0.0009085953116482694,0.07100000000000009,0.045921450151057495,-0.050308008213552385,-0.1107322857989922,-0.16224188790560465,0.03410341034103416,0.023229461756374012,-0.006901311249137312,0.02542372881355921,0.032849712565015135,-0.03343674594967248,-0.0087912087912088,0.05074292122231573,0.0012765957446808994,0.01605839416058386,-0.027936962750716245,-0.023655013606866136,0.03283052351375326,0.12969696969696973,0.052093973442288034,-0.007563479200432037,0.03781512605042011,-0.01188118811881198,0.0312855517633673,0.03801652892561976,-0.04155038759689933,-0.023267838676318476,0.0359562272016676,-0.022093023255813898,0.053989202159568206,-0.03594447198810103,,0.0006153846153847116,0.033540372670807506,-0.03705882352941171,0.04729729729729733,-0.12099326462712007,0.045193097781429804,0.01031814273430791,0.028542303771661684,-0.00793650793650785,-0.07792207792207789,0.020671834625323016,0.02606984751598611,0.1614906832298137,0.0,-0.09316283924843424,-0.012373453318335143,-0.03248259860788863
6,-0.012721417069243143,0.008637236084452962,-0.01956924502084296,0.0030211480362538463,0.006294964028776845,-0.016124216183935478,0.005143591941705849,-0.020819112627986327,-0.03737259343148366,0.004232804232804143,-0.022336769759450203,0.010726072607260644,-0.020515518148342817,0.02111613876319754,-0.04740168539325835,0.013982392542723956,-0.011766868909726063,0.003984063745019836,0.0060060060060058785,0.02159718734304368,-0.0764321046752831,0.03693181818181815,-0.060058309037900943,-0.007036896158235157,-0.025477707006369386,0.0350467289719627,-0.02727784026996622,0.054432855280312845,0.027777777777777755,-0.04481546572934977,0.002123142250530816,0.01438848920863317,0.07549668874172177,0.04821677625024895,0.03592814371257485,0.13066385669125397,0.0060913705583756856,-0.018431911966987666,0.018556701030927925,0.033492822966507144,-0.026869158878504513,0.024193548387096833,-0.007497656982193127,-0.017894736842105255,0.04669647292598101,0.0017411491584446393,0.0077380952380951785,-0.009256942707030386,0.0,-0.004947433518861984,-0.032051282051282166,0.06976744186046505,0.004930524428507371,0.02156997670971834,0.020917135961383733,-0.08387698042870459,0.051257253384912896,0.06093818500657593,0.033407572383073465,-0.018421052631579022,-0.00943396226415083,0.016150152771715453,0.0,-0.04756697648988524,0.05526036131774703,0.02927927927927932
7,0.016471333544504262,-0.004821600771456192,0.018524832367314416,-0.013006885998469773,-0.015525114155251136,0.06894634417570189,-0.006471095772217368,0.00812457684495594,-0.020416024653312694,-0.0031847133757961104,0.011884550084889691,0.023368251410153175,0.01604554865424424,0.014858841010401268,0.036209813874788506,0.012276214833759692,0.04360822929488301,0.010349926071956672,-0.012773722627737061,-0.024704065877509028,0.1737640079103493,-0.02177068214804069,-0.008230452674896943,0.025755049101352616,0.015331010452961594,0.009259259259259267,-0.0053717839977383336,0.03125986738238086,-0.026315789473684237,0.01981050818260114,0.044624746450304176,-0.010909090909090934,-0.032125768967874155,0.007710557532621601,0.015164279696714383,-0.005296610169491601,0.02523503216229597,0.05902148589179397,0.006147540983606548,0.00665399239543729,0.008685581933989495,0.006410256410256416,-0.30440097799511,0.058006941001487435,0.034995206136145755,0.042245692051139414,0.0,0.11019590382902944,0.0,0.04545454545454543,0.0845070422535211,0.005171475231355602,-0.041306884480746694,-0.07222111864695363,0.008771929824561358,-0.0458089668615985,-0.009765624999999965,0.036739864864864906,-0.036733837111670865,0.042821158690176414,0.008370260955194395,0.0,0.019579405366207368,-0.2009192383453709,0.005285412262156523,-0.02777777777777773
8,0.035588819306552597,0.012380952380952456,0.03339558387344838,0.015813253012048122,0.05153746210480733,0.04563544706818782,0.021528070915998378,0.029247453171212637,0.056343147946201405,0.015673981191222607,0.03178082191780813,0.06901725431357839,0.025718608169440143,0.008836524300441769,0.08457249070631971,0.038366945400885276,0.049632352941176565,0.0571561338289963,0.015568862275448984,-0.02913135593220343,0.0970238095238096,-0.02377414561664179,0.08054054054054045,0.051993676444756734,0.04269513008672452,-0.012895662368112687,0.057553956834532474,0.025538461538461486,0.01671159029649608,0.05353260869565215,0.0337122696981577,0.012921751615218932,0.017461383478844846,0.015378625656998232,0.008354218880534788,0.10690633869441823,0.055607476635513915,0.051093097519037046,-0.005494505494505499,0.013133208255159528,0.03249299719887965,0.0031948881789136702,-0.24821973550356047,0.02888781896966769,0.02386523163313063,0.02809292274446262,0.012345679012345729,0.06882255389718077,,0.04347826086956519,0.06681270536692237,0.04867944070429818,0.006952491309385797,-0.15186480567450064,0.024883359253499247,0.06472196900638111,0.013487475915221633,0.004205214465937823,-0.0851936218678816,0.023370233702337068,0.02683277431720183,0.0,0.0,-0.18567536006228103,0.0031612223393044634,-0.048119692680954354
9,-0.029078906004401155,-0.03754940711462459,-0.03856246434683394,-0.044846577498032926,-0.02258635961027465,-0.0880484988452655,-0.0459161147902871,-0.015687583444592753,-0.04323094425483506,-0.04248366013071902,-0.03663731894348194,-0.05961844197138315,-0.037133891213388975,-0.03506097560975616,-0.09460834181078341,-0.04901960784313722,-0.0578044900123741,-0.05026842362127873,-0.04440275171982483,-0.06366197183098586,-0.29809921186833577,0.0131964809384164,-0.07808857808857808,-0.05211605987802625,-0.06842480399144696,-0.03393939393939386,-0.04627822693058277,-0.049402647723603525,-0.054576463899943195,-0.07382550335570452,-0.10051768766177747,-0.048156508653122695,-0.04198740377886644,-0.03610326744655101,-0.01785714285714293,0.10119047619047615,-0.051080550098231786,-0.07898224224754848,-0.04074338813438172,-0.05128205128205124,-0.021751574127075134,-0.0433333333333333,0.20211038961038963,-0.04634760705289663,-0.006594441827602476,0.0122732123799358,-0.047413793103448475,-0.35126050420168065,,-0.08650306748466258,-0.09341317365269475,-0.04831704668838203,-0.009356725146198798,0.07543292332799414,-0.04129554655870444,-0.06712062256809351,-0.03180914512922468,-0.03979011805859205,0.06336675912097288,-0.02522068095838601,-0.03316831683168325,0.028001697072549857,0.0,0.2322175732217573,0.011458333333333275,0.03398437500000004
10,0.07810462251847569,0.030651340996168612,0.08897204032844806,0.018532818532818414,-0.008485931219294226,0.1569724993915795,0.022020725388601104,0.053097345132743355,0.14160156249999994,0.02754237288135591,0.08402705515088442,0.04334600760456276,0.08735083532219562,0.02526002971768214,0.20232621044089805,0.03341645885286791,0.11484900641527142,0.030288689067676317,0.01901840490797549,-0.08962553713934936,0.36365424328842566,0.08209959623149388,0.16699029126213596,0.1056198347107438,0.11649874055415625,-0.10146862483311078,0.14207127481463774,0.027324120603015107,-0.0028506271379703943,0.15131253095591876,0.11391437308868503,0.02422907488986785,0.043507362784471246,-0.026501035196687395,-0.07397260273972608,-0.0008510638297872159,0.041882352941176496,0.14811469857755707,0.028472222222222232,-0.024242424242424263,0.051059206952743144,0.033816425120772944,-0.9355852317360566,0.12245800176834658,-0.01143401619818971,0.00898995240613441,0.0350564468211527,0.27703523693803156,,0.11653116531165304,0.17449332674246174,0.05635245901639333,-0.025917926565874688,-0.32573420409471526,0.026792750197005506,0.1447587354409318,-0.05340314136125652,0.09101748807631158,-0.21267787839586028,0.03174603174603172,0.04038004750593831,0.0,0.17127403846153855,-0.6009569377990432,-0.02454642475987198,-0.10012892135797172
11,0.016951566951566917,0.018796992481203107,0.018966044661976135,0.043927648578811415,0.03657487091222022,-0.01057550418101345,0.03860523038605229,0.03123086344151856,0.03305004721435319,0.028806584362140033,0.01587301587301599,0.01571856287425143,0.010859301227573203,0.03581661891117478,0.044208893485005195,0.034665382763601295,-0.0018811725975857883,0.024919243193354992,0.04230317273795528,-0.008044554455445482,-0.005139863595927607,0.0026845637583893236,0.05200184077312467,0.005915215248110408,0.016718266253869834,0.007947019867549617,0.032175925925925934,0.011487115802545824,0.007357102433503257,0.03489483747609944,-0.03195266272189344,0.054823039555864046,0.015161502966381043,0.025227043390514632,0.008152173913043466,-0.05855855855855859,0.03933092224231469,-0.037722586691658844,0.03420523138832997,0.012961116650049752,0.03612565445026184,0.04314329738058555,0.011645962732919282,-0.008470798038341564,0.03093259464450608,0.056387225548902145,0.049152542372881414,-0.10941361491799606,,-0.02785515320334262,0.03620771796093369,0.01389239706996727,0.04514207149404214,-0.05983014861995755,0.050149700598802395,0.024350649350649407,0.024514811031664807,0.007495069033530622,-0.03702709954386894,0.03419811320754728,0.050090252707581204,0.0,0.024046920821114377,0.08172231985940259,-0.03307607497243648,-0.01482773658962058
12,-0.03311258278145695,0.03184713375796175,-0.03591422837224032,0.04545454545454543,-0.0008613264427217732,-0.03355363497712235,0.045184304399524394,-0.026721156868909083,0.0003146633102580731,0.024096385542168693,-0.03470198675496695,0.006691449814126384,-0.034179687499999965,0.015514809590973122,-0.11117494972708984,0.023507287259050307,-0.025562700964630165,0.01901312811226791,0.04809843400447424,0.042086544161233,-0.11926098019692445,-0.02900552486187845,0.005036630036630011,-0.03573859768550037,-0.030631780472239863,0.04430379746835449,0.005066789497927196,0.035339922132374954,0.021594684385381896,-0.07530197892572621,-0.011976047904191645,0.050724637681159396,0.02631578947368422,0.04435872709739642,0.04083405734144228,0.06486941870261159,0.013380909901873359,-0.004471640385973116,0.04054054054054048,0.026213592233009838,-0.02798708288482256,0.010670731707316982,0.07736389684813753,-0.040352504638218975,0.05414847161572046,0.003976143141153173,0.02693787795492039,-0.05274361400189207,0.0,-0.033986175115207365,0.0004761904761905506,0.007271815446338995,-0.0020665901262916972,0.08805762081784389,0.014022140221402307,0.0024291497975707987,0.024900398406374504,0.01323472168158816,0.06191794613642069,-0.019230769230769246,0.03189165574486677,0.01545530492898918,0.03726708074534162,0.013437364542696086,0.07354443309499478,0.03857442348008393
13,-0.02134375469712914,0.00542986425339371,-0.02723524305555561,0.0035112359550562296,0.0055674518201285885,-0.05866523143164712,0.009422850412249644,-0.023487773487773502,-0.03890160183066366,0.004995004995004888,-0.024701411509229002,-0.009002250562640602,-0.027081243731193538,0.01936376210235139,-0.0714065866420437,0.005610098176718139,-0.041178439906260474,-0.0009062075215224093,0.002788622420524301,0.07814207650273222,-0.2026343799893561,0.017639077340569864,-0.04899135446685877,-0.035600986958054213,-0.02485284499672994,0.04242424242424238,-0.03950203495331574,0.021681804863756284,0.050473186119873864,-0.0544715447154471,-0.06459838504037398,0.019379844961240355,0.04999999999999991,0.0204043075760438,0.0017346053772766326,0.005862646566164178,0.007525453740593101,-0.07515182186234814,-0.013698630136986242,0.035580524344569195,-0.023127753303964656,0.004552352048558459,0.13880320789636028,-0.041545893719806735,-0.032461677186654596,0.040991420400381284,0.01462621885157094,-0.21564117308798159,0.0,-0.061773700305810274,-0.097752221641401,-0.004787100025195386,0.030714444691742768,0.05344182977787547,0.027279253409906605,-0.028309741881765185,0.02807357212003881,-0.007450980392156913,0.04265060240963863,-0.033540372670807395,0.031725888324873094,0.07816711590296486,0.04476806903991361,0.15152629643251198,0.0030549898167007267,0.013647642679900674
14,-0.0151052792187976,-0.011904761904761977,-0.010969723562966214,-0.014245014245014322,0.006805614632071464,-0.008960086885690968,-0.013933121019108196,0.0025673940949936407,-0.04224872231686536,-0.009072580645161275,-0.01069958847736627,0.005223880597014946,-0.015792154865002662,-0.0013850415512466309,-0.05692908262849719,-0.003283302063789882,-0.0005024284039524558,0.009869896814715068,-0.016439909297052104,-0.08540925266903922,-0.054877192982456094,0.03153745072273327,-0.06441717791411052,-0.003359858532272411,-0.038722826086956416,-0.006097560975609843,-0.041645885286783084,0.025692263773908038,0.012973533990659055,-0.02499999999999996,0.009680134680134697,-0.015081967213114783,0.0060606060606061465,0.023251522421110872,0.034338358458961486,0.046325878594249206,0.0026490066225165,-0.03185378590078345,-0.011213720316622686,0.010194624652455925,0.010354223433242576,-0.0217054263565891,-0.01693851944792982,-0.0033931168201648226,-0.016964695093993627,0.036730945821854946,-0.0092946965554949,0.005433228481555554,,-0.011131725417439684,-0.05457552370452031,0.031005859375000076,0.016418563922942206,0.029006655514823766,-0.005776173285198561,-0.06471631205673763,0.014312977099236674,0.013921113689095106,0.013783269961977146,0.0037128712871286338,-0.012853470437018025,-0.07225433526011561,-0.02374378796245167,-0.0654388714733543,0.035363457760314285,0.00452861259777684
15,-0.03034114132997967,-0.009242144177449136,-0.03614457831325293,-0.01445086705202307,-0.0008514261387825938,-0.07126236183827794,-0.020723283218204047,-0.02197441784191544,-0.10546139359698684,-0.006085192697768814,-0.03374929098128204,-0.019011406844106463,-0.03697834125726356,-0.011204481792717097,-0.10456342076895438,-0.012826603325415657,-0.04772767152131951,-0.011802088061733908,-0.01146788990825684,0.012302284710017625,-0.23956158663883095,0.07081807081807072,-0.1319444444444443,-0.05091990336368695,-0.052932761087267535,-0.009852216748768483,-0.10407488986784144,0.04446262956901243,0.03842315369261475,-0.07206670637284103,-0.06213679034421102,0.0,0.0030211480362538194,0.03593666607365243,0.03554119547657522,-0.01294498381877024,-0.02027027027027024,-0.07523862998315553,-0.020875420875420908,0.016408386508660118,-0.021714922048997803,-0.007812499999999972,0.16237519705727807,-0.04297269969666319,-0.01018990273274659,0.012244897959183654,-0.030422535211267556,-0.20836212854181055,,-0.0666226912928761,-0.14375788146279958,0.029613835583984838,-0.004176742141129869,0.08158729121040754,-0.0146520146520146,-0.09090909090909086,0.02782931354359916,-0.013720109760878002,0.0623885918003566,-0.039897039897039965,-0.012142237640936736,0.02141414141414146,-0.039013195639701646,0.14791318864774625,-0.01799999999999997,0.03649345497818333
16,-0.03666883963494133,-0.031458531935176365,-0.04229356711290141,-0.048087845513063214,-0.013810962451445693,-0.07303370786516865,-0.04634353741496598,-0.015318015318015228,-0.0744637798462161,-0.033542976939203384,-0.039811265113535874,-0.05031948881789144,-0.040109890109890134,-0.04692082111436941,-0.12172511084240224,-0.05408112168252388,-0.05949061163785096,-0.026082906380996848,-0.045563549160671554,0.05481727574750822,-1.5299295774647887,0.07142857142857152,-0.1048593350383632,-0.05925196850393711,-0.07373271889400929,0.025210084033613547,-0.08256333830104332,0.034500921780352974,-0.004511278195488715,-0.08427510494026476,-0.08381782945736437,-0.04380561259411366,0.036670547147846275,0.01987794245858763,0.03129890453834105,-0.07478260869565212,-0.0373831775700935,-0.0629662787227693,-0.05244507441530831,0.027482269503545986,-0.016987542468856212,-0.038961038961038995,0.1583370190181335,-0.05324813631522896,-0.06093366093366085,-0.026536312849162025,-0.04044548651817124,-0.30008984725965854,,-0.06685432793807172,-0.12562100780695526,-0.002136752136752218,0.036840990895617085,0.09305703782758208,-0.06225680933852146,-0.10117145899893495,0.012820512820512872,-0.03404945277665179,0.06810631229235868,-0.02506596306068595,-0.025800711743772166,-0.051401869158878545,0.01525423728813557,0.18481219379422978,-0.0010010010010009797,0.039253048780487715
17,-0.0011421112742698693,-0.002868068833651946,-0.005000595308965373,-0.0072463768115942516,-0.003899480069324238,-0.01811248808388943,-0.00944206008583686,-0.013841998649561111,-0.046590427784837,-0.005268703898840773,-0.004145691442108186,0.011838989739542253,-0.012235817575083362,0.0029239766081870723,-0.01889117043121139,0.007455268389662133,-0.003357582540570784,0.013327205882353064,-0.008464328899637278,0.06907216494845361,-0.09441233140655092,0.08695652173913042,-0.03713527851458889,-0.0027635215159889574,0.00610687022900764,-0.008474576271186475,-0.04127870887647419,0.008874967371443577,0.05270655270655268,-0.013084723585214215,-0.023301933564699992,-0.007586206896551685,0.03861219921656414,0.02366360231528772,-0.02568218298555365,0.040066777963272154,0.015186378278877213,-0.020401948842874378,0.003531073446327734,0.02422145328719733,-0.01145475372279492,-0.05479452054794526,-0.004888888888888864,-0.004278074866310259,-0.000983767830792087,0.04490884837705639,-0.006489675516224156,-0.09980237154150214,,-0.0327034883720931,-0.0609939759036145,0.02000930665425778,-0.022294372294372165,-0.00812910938433942,-0.0039062499999999167,-0.03414096916299565,0.02846975088967974,0.015169660678642675,0.0016583747927032628,0.02570694087403601,-0.01673450927182275,-0.018166089965397845,-0.055456171735241484,0.015277405521307966,-0.0020060180541624445,0.0030395136778116204
